Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,UULE
"1005967","Bonneuil-sur-Marne","Bonneuil-sur-Marne,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCR8yItx_C-ZHEdA5i2jDggsE
"1005968","Boullay-les-Troux","Boullay-les-Troux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCXuH7LSNKuRHESHuBdQnALlm
"1005969","Boulogne-Billancourt","Boulogne-Billancourt,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCWFHrxDoeuZHEZA-i2jDggsE
"1005970","Bourg-la-Reine","Bourg-la-Reine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQWOURMqceZHEYA-i2jDggsE
"1005971","Bretigny-sur-Orge","Bretigny-sur-Orge,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCeUZ84I02uVHEVBJi2jDggsE
"1005972","Brie-Comte-Robert","Brie-Comte-Robert,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCWs_sZMCCOZHEZBijGjDggsE
"1005973","Buc","Buc,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTHj4p5wfuZHESBDjGjDggsE
"1005974","Bures-sur-Yvette","Bures-sur-Yvette,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCY8aABCJ1eVHEREtf1MQjaV7
"1005975","Cachan","Cachan,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTFtoow7ceZHEbA5i2jDggsE
"1005976","Cergy","Cergy,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZPWFiTH9OZHEeA0i2jDggsE
"1005977","Cesson","Cesson,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCd1lHwYg5eVHEcBhjGjDggsE
"1005978","Chailly-en-Biere","Chailly-en-Biere,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYnbxe_c8eVHEaBhjGjDggsE
"1005979","Chambourcy","Chambourcy,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTn3W97biOZHEaBCjGjDggsE
"1005980","Champlan","Champlan,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZvzwX_ld-ZHEflDxObnkyBk
"1005981","Champs-sur-Marne","Champs-sur-Marne,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCWufqgPVD-ZHEdBgjGjDggsE
"1005982","Charenton-le-Pont","Charenton-le-Pont,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVPyZhdXcuZHEZA5i2jDggsE
"1005983","Chatenay-Malabry","Chatenay-Malabry,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCW1jh7JZd-ZHEbQzFoWpL3UK
"1005984","Chatillon","Chatillon,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZEjUkKRcOZHEWA-i2jDggsE
"1005985","Chatou","Chatou,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCRdLHUEBY-ZHEWBCjGjDggsE
"1005986","Chavenay","Chavenay,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCfeUF0XrheZHEUBCjGjDggsE
"1005987","Chevilly Larue","Chevilly Larue,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCS0Lr5ABdOZHEb06ebFHlzKJ
"1005988","Chilly-Mazarin","Chilly-Mazarin,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVnEGEYtduZHEQBIi2jDggsE
"1005989","Choisy-le-Roi","Choisy-le-Roi,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUszvpmQdOZHEWA5i2jDggsE
"1005990","Clamart","Clamart,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCSHS7A8VeuZHEUA-i2jDggsE
"1005991","Claye-Souilly","Claye-Souilly,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUVYcJyaGeZHEcBejGjDggsE
"1005992","Clichy-sous-Bois","Clichy-sous-Bois,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCaeeXYjcE-ZHESA8i2jDggsE
"1005993","Coignieres","Coignieres,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCeXVD6Mpg-ZHESS7CF9iaDxC
"1005994","Colombes","Colombes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUtMHfLIZeZHESA-i2jDggsE
"1005995","Corbeil-Essonnes","Corbeil-Essonnes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCRtUPIAq5-VHEWZHo6MDpbkv
"1005996","Coubron","Coubron,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCavbA7E4EeZHERA8i2jDggsE
"1005997","Coulommiers","Coulommiers,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCT_nYbHKsOhHESzqNeB9VEXH
"1005998","Courbevoie","Courbevoie,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCb3HL7AKZeZHERA-i2jDggsE
"1005999","Courcouronnes","Courcouronnes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCf2tzYpy3uVHEbBHi2jDggsE
"1006000","Courdimanche","Courdimanche,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCeOxnntA8-ZHEdAzi2jDggsE
"1006001","Creteil","Creteil,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCd9yAjOvDOZHEWfURVQxuXNF
"1006002","Croissy-Beaubourg","Croissy-Beaubourg,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCWevodsMBeZHEQBdjGjDggsE
"1006003","Crosne","Crosne,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCaH0LHnECuZHEYBHi2jDggsE
"1006004","Dammarie-les-Lys","Dammarie-les-Lys,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCa8YHtgQ8OVHEaBcjGjDggsE
"1006005","Dampmart","Dampmart,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYMtk2VkHOZHEXBcjGjDggsE
"1006006","Deuil-la-Barre","Deuil-la-Barre,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCdtTBWf8aOZHEcAzi2jDggsE
"1006007","Dourdan","Dourdan,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCecqR7EEMuRHEVBHi2jDggsE
"1006008","Draveil","Draveil,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCStDxFjp3-VHEUBHi2jDggsE
"1006009","Elancourt","Elancourt,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCXsWZelwg-ZHEXyHfBakg11w
"1006010","Emerainville","Emerainville,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCReUjNWAD-ZHEQ0amcen6mAD
"1006011","Epinay-sur-Orge","Epinay-sur-Orge,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCU1D9Ort2OVHEQBHi2jDggsE
"1006012","Epinay-sur-Seine","Epinay-sur-Seine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTnTl_XCaOZHEe3PN8wcZRIW
"1006013","Eragny","Eragny,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCc9ZgspS9eZHETAzi2jDggsE
"1006014","Ermont","Ermont,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbW4dnW6Z-ZHESAzi2jDggsE
"1006015","Etampes","Etampes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCS3WSe1nyeVHEf5VjkXVt8Py
"1006016","Evry","Evry,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCXPNAKoe3uVHETk8eaISmsYv
"1006017","Feucherolles","Feucherolles,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCX9tds5rj-ZHEYBAjGjDggsE
"1006018","Fontainebleau","Fontainebleau,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYGtuvaL8-VHEZBajGjDggsE
"1006019","Fontenay-aux-Roses","Fontenay-aux-Roses,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCRnyx8y7cOZHEQA-i2jDggsE
"1006020","Fontenay-le-Fleury","Fontenay-le-Fleury,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVkA4LjkhuZHEewuMFqG64Is
"1006021","Fontenay-sous-Bois","Fontenay-sous-Bois,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZMgcM1eDeZHEUA5i2jDggsE
"1006022","Franconville","Franconville,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCR8BWLAZZ-ZHEeAyi2jDggsE
"1006023","Gaillon-sur-Montcient","Gaillon-sur-Montcient,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCSVAJOgs7eZHETRtJYsZjwCQ
"1006024","Garches","Garches,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCR0AoRRZe-ZHEeja-PXR03jq
"1006025","Gennevilliers","Gennevilliers,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTG0GMZFb-ZHEXXxdg2STgyV
"1006026","Gentilly","Gentilly,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUUNL5J0ceZHESA5i2jDggsE
"1006027","Gif-sur-Yvette","Gif-sur-Yvette,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCfWm9heB1eVHESBGi2jDggsE
"1006028","Goussainville","Goussainville,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTHyvg72P-ZHEQRjaJTbv83M
"1006029","Gregy sur Yerre","Gregy sur Yerre,Ile-de-France,France","20321","FR","Neighborhood",Active,w+CAIQIFISCXHFttk0_eVHER0NgMyD6wAF
"1006030","Grignon","Grignon,Ile-de-France,France","20321","FR","Neighborhood",Active,w+CAIQIFISCeH-NHtqheZHEQB1HCPGggsK
"1006031","Guerville","Guerville,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVEjK2UEvuZHEfA-jGjDggsE
"1006032","Guyancourt","Guyancourt,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCclmJda2gOZHEdA-jGjDggsE
"1006033","Igny","Igny,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCav_DVZVeOZHEZBFi2jDggsE
"1006034","Issy-les-Moulineaux","Issy-les-Moulineaux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCccuy7aLeuZHEaEnbhp30CaL
"1006035","Ivry-sur-Seine","Ivry-sur-Seine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCa01MgK1c-ZHEU9wv3yNEchd
"1006036","Jouy-en-Josas","Jouy-en-Josas,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCfdNk-S5fuZHEYaZJ8xm5afh
"1006037","L'Etang-la-Ville","L'Etang-la-Ville,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCe2D-w5yiOZHERTn6pVhFz0P
"1006038","La Courneuve","La Courneuve,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQXVPsxybOZHEUBw3zt02W42
"1006040","Lagny-sur-Marne","Lagny-sur-Marne,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYE7HvoUG-ZHESBXjGjDggsE
"1006041","Le Blanc-Mesnil","Le Blanc-Mesnil,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCR1qHaCsFOZHEUvVMojjXXwY
"1006042","Le Chesnay","Le Chesnay,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCWdA4UwBfeZHEQX-uSdvSeZi
"1006043","Le Kremlin-Bicetre","Le Kremlin-Bicetre,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCSdhk5h7ceZHEeA4i2jDggsE
"1006044","Le Mee-sur-Seine","Le Mee-sur-Seine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCT2v5GmR-uVHEZsXNvoc9TJ4
"1006045","Le Pecq","Le Pecq,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCV2vEuqCYuZHEfA5jGjDggsE
"1006046","Le Plessis-Robinson","Le Plessis-Robinson,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCT9Q1eoGeuZHEbga-sK5fEOq
"1006047","Le Plessis-Bouchard","Le Plessis-Bouchard,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCRN7zDlyZ-ZHEdTpWbhDdNvu
"1006048","Le Plessis-Pate","Le Plessis-Pate,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCdPUnQH62-VHEbBCi2jDggsE
"1006049","Le Plessis-Trevise","Le Plessis-Trevise,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCWdjvnz3DuZHETA4i2jDggsE
"1006050","Le Raincy","Le Raincy,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCScSyHqxE-ZHES5Ssi-nYvFC
"1006051","Le Vesinet","Le Vesinet,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbULe6vxYuZHEfA1jGjDggsE
"1006052","Les Clayes-sous-Bois","Les Clayes-sous-Bois,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQXufh42hOZHEeBBjGjDggsE
"1006053","Les Ulis","Les Ulis,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCd8PYPzh1eVHEYeo0LlxMJdZ
"1006054","Les Loges-en-Josas","Les Loges-en-Josas,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbtTEYOMfuZHEZA9jGjDggsE
"1006055","Levallois-Perret","Levallois-Perret,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCdP_PLeDb-ZHEbA9i2jDggsE
"1006056","Lisses","Lisses,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCcGhqSPx3eVHEUz7Uf55JggX
"1006057","Lognes","Lognes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYMZ43RfBeZHETBWjGjDggsE
"1006058","Louveciennes","Louveciennes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQtlosczfeZHEenVenq8Lv-B
"1006059","Magny-les-Hameaux","Magny-les-Hameaux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCaeQlzlUgOZHETA9jGjDggsE
"1006060","Maisons-Alfort","Maisons-Alfort,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCf-IOSIwc-ZHEV2ZDQrwC7sf
"1006061","Maisons-Laffitte","Maisons-Laffitte,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCeN2Ttp5YeZHESA9jGjDggsE
"1006062","Malakoff","Malakoff,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCXfH0YlZcOZHEZi-dc7uwps9
"1006063","Mantes-la-Jolie","Mantes-la-Jolie,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCT08fVdTvuZHETSaOF3fyuSK
"1006064","Marcoussis","Marcoussis,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCenCd9_61uVHEbBEi2jDggsE
"1006065","Marly-le-Roi","Marly-le-Roi,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTGGj46nYuZHEZLk9t0q39hD
"1006066","Marne-la-Vallee","Marne-la-Vallee,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCaVGfnYuEOZHESgKTCr5jkwW
"1006067","Massy","Massy,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQEgzZqEd-ZHEacDpCJkVQ8D
"1006068","Maurepas","Maurepas,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbXaknlFg-ZHEXA8jGjDggsE
"1006069","Meaux","Meaux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCV94j10PoehHERBqQbJcWfNh
"1006070","Medan","Medan,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCa9MhRIYjOZHEcV15wxapjpt
"1006071","Melun","Melun,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZ8CnDdi-uVHEVBUjGjDggsE
"1006072","Mennecy","Mennecy,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCcd2Nu6A5-VHEUmTUh3fEBll
"1006073","Meudon","Meudon,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQHvR1pLeuZHEYA9i2jDggsE
"1006075","Montesson","Montesson,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVnquUVIYuZHEUA7jGjDggsE
"1006076","Montgeron","Montgeron,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCW8j67ShCuZHEdBDi2jDggsE
"1006077","Montigny-le-Bretonneux","Montigny-le-Bretonneux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQ8TCMEvgeZHER7YWcWJ0HDa
"1006078","Montlhery","Montlhery,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCd2PbTLc2eVHEcBDi2jDggsE
"1006079","Montreuil","Montreuil,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYXvDlNFbeZHEfBbxLBtfKqj
"1006080","Montrouge","Montrouge,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCf9XW4P_cOZHEXA9i2jDggsE
"1006081","Morigny-Champigny","Morigny-Champigny,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCdPeZDXeyOVHEaBDi2jDggsE
"1006082","Nanterre","Nanterre,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCb8l39mEZOZHEeJHwWoc7iF7
"1006083","Nemours","Nemours,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCed_DBRrieVHEbjT06id-I6P
"1006084","Neuilly-sur-Marne","Neuilly-sur-Marne,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCfnnXzoPEuZHESIdbRwoDMaH
"1006085","Neuilly-sur-Seine","Neuilly-sur-Seine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbWW43NjZeZHEZezMvWcdTnc
"1006086","Noisy-le-Grand","Noisy-le-Grand,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVNSImUNDuZHETA7i2jDggsE
"1006087","Noisy-le-Sec","Noisy-le-Sec,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUeuEP0qbeZHESA7i2jDggsE
"1006088","Nozay","Nozay,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVm3fh-f1-VHEed79qgm1KeY
"1006089","Orly","Orly,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZuJAJf3dOZHEUCW9GSATJGE
"1006090","Orsay","Orsay,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCc01a5gd1uVHEQBDi2jDggsE
"1006091","Palaiseau","Palaiseau,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCeuCvMgVeOZHEaY0jGLQjc8P
"1006092","Pantin","Pantin,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCU8dV2dRbOZHERA7i2jDggsE
"1006093","Paray-Vieille-Poste","Paray-Vieille-Poste,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTfLXj_YdeZHEdBCi2jDggsE
"1006094","Paris","Paris,Paris,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQ-34gYfbuZHEWCUjGjDggsE
"1006095","Pierrefitte-sur-Seine","Pierrefitte-sur-Seine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCW2HV71oaeZHEfA6i2jDggsE
"1006096","Plaisir","Plaisir,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVmwwaDjhOZHEYoG_UWxGG7y
"1006097","Poissy","Poissy,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCeNl7d1HieZHEaA5jGjDggsE
"1006098","Provins","Provins,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVnTaGIIMe9HEQBPjGjDggsE
"1006099","Puteaux","Puteaux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCcX1GiwaZeZHEeDK8nnVPzvY
"1006100","Rambouillet","Rambouillet,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCScBi6DEJuRHERA5jGjDggsE
"1006101","Ris-Orangis","Ris-Orangis,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUHqPb9M3uVHEV2SA_dfMXMs
"1006102","Rocquencourt","Rocquencourt,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCXHe_QZlfeZHEdA4jGjDggsE
"1006103","Roissy-en-Brie","Roissy-en-Brie,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCc13T825BeZHEVBOjGjDggsE
"1006104","Roissy-en-France","Roissy-en-France,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQNzb9aEFeZHEa2LhdMX9oM1
"1006105","Romainville","Romainville,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCf90BGAhbeZHEQDg17wA8lMt
"1006106","Rosny-sous-Bois","Rosny-sous-Bois,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUfsDaTsEuZHEbA6i2jDggsE
"1006107","Rueil-Malmaison","Rueil-Malmaison,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCSuHp1NaY-ZHESA9i2jDggsE
"1006108","Rungis","Rungis,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZMHqcubduZHERA4i2jDggsE
"1006109","Saclay","Saclay,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTey-IXUeOZHEeGZkYqFp5pi
"1006110","Saint-Aubin","Saint-Aubin,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCfcb4dRzf-ZHEZ8YMdSimGZH
"1006111","Saint-Germain-en-Laye","Saint-Germain-en-Laye,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYVJktgGYuZHEUA4jGjDggsE
"1006112","Saint-Mande","Saint-Mande,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCRf_GFCOcuZHEQA4i2jDggsE
"1006113","Saint-Ouen-l'Aumone","Saint-Ouen-l'Aumone,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUFYo3qUX-ZHEYAti2jDggsE
"1006114","Santeny","Santeny,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCVtD3ecDCeZHEdA3i2jDggsE
"1006115","Sarcelles","Sarcelles,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCSMnDP0gauZHEXvay1mG9YHJ
"1006116","Saulx-les-Chartreux","Saulx-les-Chartreux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCT-c2Uod2OVHEeBAi2jDggsE
"1006117","Savigny-sur-Orge","Savigny-sur-Orge,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCWkQQHiy2OVHEdBAi2jDggsE
"1006118","Serris","Serris,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCRUCL9zMAuZHEbBKjGjDggsE
"1006119","Sevran","Sevran,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCefnfFcMFOZHEU8A1o_WcQen
"1006120","Sevres","Sevres,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCTXomEMOe-ZHEWyHNbUfBOMM
"1006121","Saint-Cloud","Saint-Cloud,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCY-OW3kke-ZHEYLPYLAKB6FM
"1006122","Saint-Cyr-l'Ecole","Saint-Cyr-l'Ecole,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCU9mslMRh-ZHEXA4jGjDggsE
"1006123","Saint-Lambert","Saint-Lambert,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCb-jrAiFgeZHEQA4jGjDggsE
"1006124","Saint-Maur-des-Fosses","Saint-Maur-des-Fosses,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCamGLaPwDOZHET1OkL6EC92w
"1006125","Saint-Ouen-sur-Seine","Saint-Ouen-sur-Seine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQ2pNx3kbuZHEZA6i2jDggsE
"1006126","Saint Quentin","Saint Quentin,Ile-de-France,France","20321","FR","Neighborhood",Active,w+CAIQIFISCSn7hgBGgeZHEfM1j4G9netI
"1006127","Sainte-Genevieve-des-Bois","Sainte-Genevieve-des-Bois,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbUstIE92eVHEaBBi2jDggsE
"1006128","Suresnes","Suresnes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCefODrTFZOZHEeA8i2jDggsE
"1006129","Taverny","Taverny,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCRfpKDXzXeZHEVqNTZbVP-dy
"1006130","Thiverval-Grignon","Thiverval-Grignon,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbkwF1g4heZHEdA2jGjDggsE
"1006131","Thorigny-sur-Marne","Thorigny-sur-Marne,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCV17vCefG-ZHEcBJjGjDggsE
"1006132","Trappes","Trappes,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCZUtKGH7g-ZHEZA2jGjDggsE
"1006133","Vaires-sur-Marne","Vaires-sur-Marne,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCauHhap0EOZHEdBIjGjDggsE
"1006134","Vanves","Vanves,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCdtPy2ljcOZHEdA8i2jDggsE
"1006135","Vaugrigneuse","Vaugrigneuse,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCW-amR1r0-VHESBAi2jDggsE
"1006136","Velizy-Villacoublay","Velizy-Villacoublay,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCfmnGIHke-ZHEVA2jGjDggsE
"1006137","Vernouillet","Vernouillet,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCf-ZMmRKjOZHETA2jGjDggsE
"1006138","Versailles","Versailles,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCb0g9HW0feZHEbpKhA2tAJ6G
"1006139","Vert","Vert,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCS8NYSwivOZHEQA2jGjDggsE
"1006140","Vigny","Vigny,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCbsMmLCF7eZHEfOoSt6mDDfD
"1006141","Ville-d'Avray","Ville-d'Avray,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCQdQeOlke-ZHEeg_rrNO1qQH
"1006142","Villejuif","Villejuif,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCfM4cqJfceZHEYA3i2jDggsE
"1006143","Villepinte","Villepinte,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCYfkAKo8FOZHETNMvdlpVUPp
"1006144","Villiers-Saint-Frederic","Villiers-Saint-Frederic,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUP5JU4Dm-ZHEXA1jGjDggsE
"1006145","Viroflay","Viroflay,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCf26tHlrfOZHEdsDG6eoFLJ-
"1006146","Vitry-sur-Seine","Vitry-sur-Seine,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCUmKikCRc-ZHEfrqplHnOFzc
"1006147","Voisins-le-Bretonneux","Voisins-le-Bretonneux,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCdM2gj3ggOZHEVA1jGjDggsE
"1006148","Wissous","Wissous,Ile-de-France,France","20321","FR","City",Active,w+CAIQIFISCf8MLoVZduZHEQT7EGMgcRZs
"1006149","Ales","Ales,Occitanie,France","9068897","FR","City",Active,w+CAIQIFISCePYt4dCQrQSETBIaxYhiAcE
"1006150","Bagnols-sur-Ceze","Bagnols-sur-Ceze,Occitanie,France","9068897","FR","City",Active,w+CAIQIFISCWmomkLFpLUSEUOqg5a1iNjr
"1006151","Bellegarde","Bellegarde,Occitanie,France","9068897","FR","City",Active,w+CAIQIFISCSvnRcqN1rUSEYBGaxYhiAcE
